taxonID	name	language
12218	Gamo persa	spa
12218	Gamo de Mesopotamia	spa
12219	Loutre à joues blanches du Cameroun	fra
12219	Paraonyx tacheté	fra
12219	Cameroon Clawless Otter	eng
12219	Small-toothed Clawless Otter	eng
12219	Loutre à joues blanches du Congo	fra
12219	Swamp Otter	eng
12219	Nutria inerme de Camerún	spa
12225	Cerf élaphe du Cachemire	fra
12225	Kashmir Stag	eng
12225	Kashmir Red Deer	eng
12225	Kashmir Deer	eng
12225	Hangul	eng
12225	Ciervo de Cachemira	spa
12225	Hangul	fra
12226	Tubercled-blossom Pearly Mussel	eng
12226	Tuberculed Riffle Shell	eng
12226	Mejillón nacarado de flor de tubérculo	spa
12226	Tubercled Blossom	eng
12226	Epioblasma torulosa torulosa	fra
12227	Hemiono mongol	spa
12227	North Mongolian Kulan	eng
12227	Ane sauvage de Mongolie	fra
12227	Dziggetai	eng
12227	Mongolian Wild Ass	eng
12231	Coxen's Double-eyed Fig-Parrot	eng
12231	Coxen's Blue-browed Fig Parrot	eng
12231	Perroquet masqué de Coxen	fra
12231	Lorito enmascarado de Coxen	spa
12231	Lorito de Coxen	spa
12231	Psittacula à double œil de Coxen	fra
12231	Psittacule à double-oeil de Coxen	fra
12231	Coxen's Two-eyed Fig Parrot	eng
12232	Tampico Pearly Mussel	eng
12232	Mejillón de Tampico	spa
12232	Lampsilis tampicoensis tecomatensis	fra
12244	Boa constricteur occidental	fra
12244	Boa constrictora	spa
12244	Boa constrictor occidental	fra
12244	Argentine Boa Constrictor	eng
12251	Caimán del Río Apaporis	spa
12251	Caimán del Apapori	spa
12251	Apaporis River Caiman	eng
12251	Rio Apaporis (Spectacled) Caiman	eng
12251	babilla del Apaporis	spa
12251	Caïman du Rio Apaporis	fra
12256	Guatemalan beaded lizard	eng
12256	Lézard perlé du Guatemala	fra
12256	Lagarto escorpión	spa
12271	Gato leopardo	spa
12271	gato de Bengala	spa
12271	Chat-tigre du Bengale	fra
12271	Chat-léopard de Chine	fra
12271	gato bengalí	spa
12271	Bengal Leopard Cat	eng
12273	California Sea Otter	eng
12273	Loutre de mer de Californie	fra
12273	Nutria de mar californiana	spa
12273	Southern Sea Otter	eng
12273	Loutre de mer méridionale	fra
12279	Pic à ventre blanc de Corée	fra
12279	Pic de Tristram	fra
12279	Tristram's Woodpecker	eng
12279	Pájaro carpintero	spa
12279	Pito de vientre blanco de Corea	spa
12279	Pito ventriblanco de Corea	spa
12286	Cuatro Cienagas soft-shell turtle	eng
12286	Tortuga negra	spa
12286	Tortuga negra de Cuatrociénagas	spa
12286	Black Spiny Softshell Turtle	eng
12286	Cuatro Cienegas Softshell	eng
12286	Trionyx noir	fra
12286	Tortue molle noire	fra
12292	Epioblasma sulcata perobliqua	fra
12292	White Catspaw	eng
12292	White catspaw mussel	eng
12292	Mejillón blanco de pata de gato	spa
12296	Rinoceronte blanco	spa
12296	Rinoceronte blanco del sur	spa
12296	Rhinocéros blanc du sud	fra
12296	Southern Square-lipped Rhinoceros	eng
12296	Southern White Rhinoceros	eng
12301	Hippotrague géant de l'Angola	fra
12301	Hippotrague noir géant	fra
12301	Antílope negro gigante	spa
12301	Antílope sable gigante	spa
12301	Antílope sable negro	spa
12301	palanca negra gigante	spa
12301	Giant Sable Antelope	eng
12317	Ciervo porquerizo de Indochina	spa
12317	Cerf-cochon de Thaïlande	fra
12317	Ganges Hog Deer	eng
12317	Indochinese Hog Deer	eng
12317	Indochina hog deer	eng
12317	Cerdo tailandés	spa
12317	Thai Hog Deer	eng
12317	Cerf-cochon d'Indochine	fra
12330	Colin de Ridgway	fra
12330	Masked Bobwhite	eng
12330	Colín virginiano de Ridgway	spa
12330	Colin de Virginie masqué	fra
12335	Ane sauvage de l'Inde	fra
12335	Hémione de l'Inde	fra
12335	Ghor-khar	eng
12335	Indian Wild Ass	eng
12335	Onagro de la India	spa
12335	Khur	spa
12335	Hemiono indostánico	spa
12335	Khur	eng
13762	Msinga cycad	eng
13824	Callus paphiopedilum	eng
13860	Blyde river cycad	eng
14050	Splendid paphiopedilum	eng
14136	Aloe	spa
14136	Aloe	eng
14172	Bearded paphiopedilum	eng
14325	Queen Victoria paphiopedilum	eng
14345	Hooker's paphiopedilum	eng
14439	Organ Mountain Foxtail Cactus	eng
14439	Lee Pincushion Cactus	eng
14439	Carpet foxtail cactus	eng
14439	Sneed's Pincushion Cactus	eng
14439	Cacto acerico de Sneed	spa
14439	cacto cola de zorro de alfombra	spa
14439	Escobaria sneedii	fra
14439	Sneed's Cory Cactus	eng
14439	White Column Escobaria Cactus	eng
14450	Gorro turco cónico	spa
14450	Conelike Turk's-cap Cactus	eng
14450	Melocactus conoideus	fra
14479	Stangeria	fra
14479	Estangeria	spa
14479	Natal grass cycad	eng
14479	Stangeria	eng
14479	Hottentot's Head	eng
14479	Stangeria	eng
14479	Cycad	eng
14513	Appleton's paphiopedilum	eng
14520	Bald paphiopedilum	eng
14615	Biznaguita	spa
14702	Chautle Living-rock Cactus	eng
14702	Chautle-living rock	eng
14735	Cycad spurge	eng
14745	Papua paphiopedilum	eng
14767	Dwarf cycad	eng
14769	Waterberg cycad	eng
14885	Middelburg cycad	eng
15036	Biznaguita	spa
15076	Palmita	spa
15243	Snow-white paphiopedilum	eng
15386	Philippine paphiopedilum	eng
15387	Chamalillo	spa
15395	Primrose yellow paphiopedilum	eng
15428	Espíritu Santo	spa
15428	Flor del Espíritu Santo	spa
15428	Dove Orchid	eng
15428	Palomón	spa
15428	Fleur du Saint-Esprit	fra
15428	Holy Ghost Orchid	eng
15492	Pediocactus paradinei	fra
15492	Park Pincushion Cactus	eng
15492	Park pincushion-cactus	eng
15492	Equinocacto de parque	spa
15492	Park hedgehog cactus	eng
15492	Kaibab plains cactus	eng
15492	Kaibab Pincushion Cactus	eng
15492	Kaibab pediocactus	eng
15492	Houserock Valley Cactus	eng
15573	Aloe	spa
15573	Aloe	eng
15632	Poor man's cycad	eng
15649	Blue cycad	eng
15654	Tongaland cycad	eng
15654	Kozi cycad	eng
15654	Zululand cycad	eng
15894	Biznaugita	spa
16025	Palma corcho	spa
16025	Palm Corcho	eng
16025	Microcycas	fra
16257	Hong Kong Slipper Orchid	eng
16257	Purple paphiopedilum	eng
16337	Carrete	spa
16430	Aloe	spa
16430	Aloe	eng
16674	Schoser's paphiopedilum	eng
16716	Rands' paphiopedilum	eng
16727	Ward's paphiopedilum	eng
17225	Supard's paphiopedilum	eng
17408	Java paphiopedilum	eng
17547	Aloe	spa
17547	Baker aloe	eng
17547	Aloe	eng
17592	Gorro turco ceroso de lana	spa
17592	Melocactus glaucescens	fra
17592	Woolly Waxy-stemmed Turk's-cap Cactus	eng
17594	Voi cycad	eng
17663	Aloe	spa
17663	Aloe	eng
17704	Guatemalan fir	eng
17704	Mexican Fir	eng
17704	Romerillo	spa
17704	Pinabete	spa
17704	Sapin du Guatemala	fra
17704	Pashaque	spa
17704	Abeto Mexicano	spa
17704	Abeto de Guatemala	spa
17704	Abeto	spa
17704	Gautemalan Fir	eng
17704	Pinabere	spa
17824	Lloyd's Mariposa Cactus	eng
17824	Mariposa Cactus	eng
17824	Biznaga-bola de mariposa	spa
17824	Huevo de buey	spa
17824	Silver column cactus	eng
17824	Sclerocactus mariposensis	fra
17824	Golfball cactus	eng
17824	Lloyd's fishhook cactus	eng
17944	Low's paphiopedilum	eng
18004	Lamb's-tail Cactus	eng
18004	Echinocereus schmollii	fra
18004	Lamb's tail cactus	eng
18004	Cola de borrego	spa
18004	Pitayita	spa
18189	Falso peyote	spa
18189	Chaute	spa
18189	Biznaga-maguey	spa
18189	Chautle	spa
18195	Ngoye dwarf cycad	eng
18195	Ngoye cycad	eng
18270	Disc Cactus	eng
18341	Kaapsehoop cycad	eng
18383	Cacto anzuelo de Wright	spa
18383	Sclerocactus wrightiae	fra
18383	Wrights fishhook cactus	eng
18383	Wright's Fishhook Cactus	eng
18433	Aloe	spa
18433	Aloe	eng
18515	Fowlie's paphiopedilum	eng
18553	Aloe	spa
18553	Aloe	eng
18695	Biznaguita	spa
18824	Ngotshe cycad	eng
18892	Tiger striped paphiopedilum	eng
18997	Reed grass-like phragmipedium	eng
19024	Karoo cycad	eng
19045	Kolopaking's paphiopedilum	eng
19055	Wentworth's paphiopedilum	eng
19134	Aloe	eng
19134	Aloe	spa
19176	Palma de camote	spa
19176	Palma imperial	spa
19220	Aloe	spa
19220	Spiral Aloe	eng
19220	Aloe	eng
19242	Biznaga partida amacollada	spa
19242	Jobali pincushion cactus	eng
19242	Jabali Pincushion Cactus	eng
19242	Coryphantha werdermannii	fra
19242	manca caballo	spa
19310	Aloe	eng
19310	Aloe	spa
19473	Sang's paphiopedilum	eng
19507	Aloe	eng
19507	Aloe	spa
19620	Biznaugita	spa
19801	Aloe	eng
19801	Aloe	spa
19834	Bullen's paphiopedilum	eng
19877	Villose paphiopedilum	eng
20047	Palma imperial	spa
20048	Suurberg cycad	eng
20048	Thunberg's cycad	eng
20098	Charming paphiopedilum	eng
20112	Modjadji cycad	eng
20139	Siler's Pincushion Cactus	eng
20139	Equinocacto de Siler	spa
20139	Pediocactus sileri	fra
20187	Long-leaf phragmipedium	eng
20244	Pine-cone Cactus	eng
20271	Cacto de Peebles	spa
20271	Peebles's Navajo cactus	eng
20271	Peebles' Navajo Cactus	eng
20271	Navajo pincushion cactus	eng
20271	Peebles' pediocactus	eng
20271	Pediocactus peeblesianus	fra
20310	Biznaguita	spa
20378	Mulanje cycad	eng
20415	Cacto sin anzuelo de Colorado	spa
20415	Colorado hookless cactus	eng
20415	Sclerocactus glaucus	fra
20415	Vinta Basin Hookless Cactus	eng
20588	Lake natron cycad	eng
20615	Argus paphiopedilum	eng
20657	Biznaugita	spa
20701	Chimanimani cycad	eng
20749	Órgano de gorro tiponche	spa
20749	Grenadier's Cap Cactus	eng
20749	Teddy-bear Cactus	eng
20749	Pachycereus militaris	fra
20788	Striped phragmipedium	eng
20909	Waxen cycad	eng
20915	Lillie cycad	eng
20915	Lowveld cycad	eng
20938	Lindley's phragmipedium	eng
20997	Albany cycad	eng
21066	Nile cycad	eng
21123	Ocotillo	spa
21123	Arbol del barril	eng
21123	Ãrbol de barril	spa
21123	Arbol del barril	spa
21123	Barril pardo	spa
21123	Fouquieria fasciculata	fra
21141	Lydenburg cycad	eng
21264	Fairrie's paphiopedilum	eng
21277	Pezuña de venado	spa
21376	Aloe	spa
21376	Aloe	eng
21406	Woolly cycad	eng
21406	Olifants river cycad	eng
21416	Barberton cycad	eng
21463	Malipo paphiopedilum	eng
21561	White-haired cycad	eng
21767	Ituri forest cycad	eng
21791	Aloe	spa
21791	Aloe	eng
21851	Nepenthes khasiana	fra
21851	Pitcher-plant Indian	eng
21851	Cántaro de India	spa
21851	Indian pitcher plant	eng
21925	Umbeluzi cycad	eng
22072	Escarpment cycad	eng
22209	Outstanding paphiopedilum	eng
22225	Aloe	eng
22225	Aloe	spa
22260	Biznaugita	spa
22530	Sclerocactus sileri	fra
22530	Cacto anzuelo de Siler	spa
22530	Siler's fishhook cactus	eng
22677	Gorro turco de púas cortas	spa
22677	Melocactus paucispinus	fra
22677	Few-spined Turk's-cap Cactus	eng
22715	Jarra verde	spa
22715	Pitcher-plant Green	eng
22715	Green pitcher plant	eng
22715	Green pitcherplant	eng
22715	Sarracenia oreophila	fra
23085	Kenyan giant cycad	eng
23277	Kei cycad	eng
23356	Santa Cruz Striped Agave	eng
23356	Agave parviflora	fra
23356	amole	spa
23356	Agave rayado de Santa Cruz	spa
23450	Jarilla	spa
23550	Biznaugita	spa
23566	Kananga cycad	eng
23600	Marungu cycad	eng
23616	Beard carrying paphiopedilum	eng
23660	Dune cycad	eng
23660	Alexandria cycad	eng
23745	Sukhakul's paphiopedilum	eng
23751	Rothschild's paphiopedilum	eng
23775	Dendrobium	eng
23835	Pediocactus knowltonii	fra
23835	Cactus de Knowlton	spa
23835	Knowlton's Cactus	eng
23835	Knowlton's Miniature Cactus	eng
23835	Knowlton's Pincushion Cactus	eng
23860	Shaggy paphiopedilum	eng
23903	Liem's paphiopedilum	eng
24004	One colored paphiopedilum	eng
24092	Pata de gallo	spa
24092	Bamboo cycad	eng
24119	Vanda Roja	spa
24119	Red vanda	eng
24119	Renanthera imschootiana	fra
24119	Red Vanda Orchid	eng
24165	Excluded paphiopedilum	eng
24310	Ayugue	eng
24310	Balmea stormiae	fra
24310	Ayuque	fra
24310	Ayuque	spa
24316	Lebombo cycad	eng
24330	Eastern cape cycad	eng
24330	Eastern cape giant cycad	eng
24472	Pearce's phragmipedium	eng
24505	Toothed-cone cycad	eng
24707	Aloe	eng
24707	Aloe	spa
24757	Astrophytum asterias	fra
24757	Cacto Estrella	spa
24757	Biznaga-algodoncillo de estrella	spa
24757	Star Cactus	eng
24757	Sand dollar cactus	eng
24757	Seaurchin starcactus	eng
24757	Star peyote	eng
24815	Rio Rosewood	eng
24815	Jacarandá de Brasil	spa
24815	Bahia Rosewood	eng
24815	Brazilian rosewood	eng
24815	Jacarandá de Bahía	spa
24815	Jacaranda	eng
24815	Palisandro del Brasil	spa
24815	Palisandro de Brasil	spa
24815	Palissandre de Rio	fra
24815	Pianowood	eng
24815	Rosewood	eng
24815	Palissandre du Brésil	fra
24815	Jacaranda	spa
24892	Gland-bearing paphiopedilum	eng
24909	Natal giant cycad	eng
24909	Natal cycad	eng
24942	Mombasa cycad	eng
25138	Magueyito	spa
25138	Tamaulipas Living -rock Cactus	eng
25138	Tamaulipas living rock cactus	eng
25178	Great basin fishhook cactus	eng
25178	Sclerocactus pubispinus	fra
25178	Great-Basin fishhook cactus	eng
25178	Cacto anzuelo de la Gran Cuenca	spa
25339	Apricot orange paphiopedilum	eng
25351	Sclerocactus erectocentrus	fra
25351	Biznaga-bola de centrales erectas	spa
25351	Redspine fishhook cactus	eng
25351	Red-spine butterfly-cactus	eng
25351	Needle-spined pineapple cactus	eng
25352	Wrinkled leaf spurge	eng
25367	Conchilinque	eng
25367	Mammillaria pectinifera	fra
25367	Conchilinque	spa
25426	Shimmering purple paphiopedilum	eng
25762	Hatchet Cactus	eng
25762	Woodlouse Cactus	eng
25821	Spicer's paphiopedilum	eng
25841	Kwango giant cycad	eng
25877	Drury's Slipper Orchid	eng
25877	Drury's paphiopedilum	eng
25895	Aztec Cactus	eng
25895	Cacto Azteca	spa
25895	Aztekium ritteri	fra
25902	Godefroy's paphiopedilum	eng
25968	Pino Solo	spa
25968	Monkey-puzzle tree	eng
25968	Pino Piñonero	spa
25968	Monkey Puzzle	eng
25968	Pino hachado	spa
25968	Pino de Neuquén	spa
25968	Pino de Chile	spa
25968	Parana Pine	eng
25968	Chile Pine	eng
25968	Pino	spa
25968	Pino Araucaria	spa
25968	Pin du Chili	fra
25968	Désespoir des singes	fra
25968	Araucaria	fra
25968	Pino Chileno	spa
25968	Araucaria	spa
25968	Araucana	spa
25968	Araucaria Imbricada	spa
25968	Chilean Pine	spa
25968	Gúillo	spa
25968	Chilean Pine	eng
25968	Pino araucana	spa
25968	Araucaria de Neuquén	spa
26024	Nepenthes rajah	fra
26024	Giant tropical pitcher plant	eng
26024	Pitcher-plant Giant	eng
26024	Pitcher-plant Kinabalu	eng
26024	Cántaro tropical gigante	spa
26024	Pitcher-plant Tropical Giant	eng
26057	Gorongo cycad	eng
26057	Gorongowe cycad	eng
26167	Bushman's river cycad	eng
26223	Jozini cycad	eng
26281	Runde cycad	eng
26326	Lawrence's paphiopedilum	eng
26342	Short haired paphiopedilum	eng
26352	Urban's paphiopedilum	eng
26370	Aloe	eng
26370	Aloe	spa
26400	Munch's cycad	eng
26464	Stone's paphiopedilum	eng
26492	Eastern cape blue cycad	eng
26732	Wonderfully-bristled Turk's-cap Cactus	eng
26732	Gorro turco espinoso	spa
26732	Melocactus deinacanthus	fra
26865	Zapato de venus	spa
26931	Pediocactus bradyi	fra
26931	Equinocacto de Brady	spa
26931	Brady's hedgehog cactus	eng
26931	Brady's Pincushion Cactus	eng
26937	Enchanting paphiopedilum	eng
27073	Winterberg cycad	eng
27137	Sander's paphiopedilum	eng
27242	Wolkberg cycad	eng
27546	Woolly cycad	eng
27546	Heenan's cycad	eng
27568	Birdfoot cactus	eng
27568	Cacto de Nelle	spa
27568	Small coryphantha	eng
27568	Nellie's Cory Cactus	eng
27568	Nelle's Cactus	eng
27568	Escobaria minima	fra
27615	Sclavo's cycad	eng
27661	Cacto de Mesa Verde	spa
27661	Mesa verde fishhook cactus	eng
27661	Mesa-Verde Cactus	eng
27661	Mesa verde cactus	eng
27661	Sclerocactus mesae-verdae	fra
27663	Cycas beddomei	fra
27663	Beddome's cycad	eng
27663	Cica de Beddome	spa
27815	Cacto alcachofa	spa
27815	Obregonia denegrii	fra
27815	Obregnita	spa
27815	Artichoke Cactus	eng
27816	Biznaugita	spa
27914	Venda cycad	eng
27947	Patagonian Cypress	eng
27947	Alerce	spa
27947	Cyprès de Patagonie	fra
27947	Alerce patagónico	spa
27947	Ciprés de la Patagonia	spa
27947	Chilean False Larch	eng
27947	Alerce	eng
27947	Falso alerce Chileno	spa
27947	Falso ciprés de Patagonia	spa
27947	Lahual	spa
27947	bois d’Alerce	fra
27947	Fitzroia	fra
27947	Bois d'Alerce	fra
27959	Aloe	eng
27959	Aloe	spa
28010	Costo verdadero	spa
28010	Kutki	spa
28010	Kutki	fra
28010	Costus	fra
28010	Kuth	spa
28010	Kutki	eng
28010	Aucklandia	eng
28010	Costus	eng
28010	Costus Root	eng
28010	Kuth	eng
28010	Saussurea Root	eng
28088	Haynald's paphiopedilum	eng
28405	Cedro	spa
28405	Ciprés de las Guayatecas	spa
28405	Pilgerodendron	eng
28405	Guaitecas cypress	eng
28405	Ciprés de las Guaitecas	spa
28405	Lahuán	spa
28405	Ciprés chileno	spa
28405	Ciprés de las Islas Len	spa
28405	Ciprès	fra
28405	Pilgerodendron	fra
28569	Schmitz's cycad	eng
28572	Hennis' paphiopedilum	eng
28648	Wood's cycad	eng
28657	Nuevo Leon Living-rock Cactus	eng
28657	Orejas de Conejo	spa
28657	Orejitas	spa
28749	Drakensberg cycad	eng
28830	Day's slipper orchid	eng
28867	Virgin mary paphiopedilum	eng
28910	Turner's cycad	eng
28936	Biznaguita	spa
29201	Biznaguita	spa
29245	Eastern cape dwarf cycad	eng
29372	Sclerocactus nyensis	fra
29372	Cacto anzuelo de Tonopah	spa
29372	Tonopah Fishhook Cactus	eng
29372	Nye county fish-hook cactus	eng
29522	Sclerocactus papyracanthus	fra
29522	Paper-spine Pincushion Cactus	eng
29522	Paperspine fishhook cactus	eng
29522	Grama-grass Cactus	eng
29522	Grama grass cactus	eng
29522	Biznaga-bola de espinas de papel	spa
29612	Alabama canebrake pitcher plant	eng
29612	Planta carnívora dulce de Alabama	spa
29612	Sarracenia rubra ssp. alabamensis	fra
29622	Sarracenia rubra ssp.jonesii	fra
29622	Mountain Sweet Pitcher-plant	eng
29622	Sweet Pitcher-plant	eng
29622	Jarra dulce de montaña	spa
29622	Mountain sweet pitcher plant	eng
29634	Cacto anzuelo de Tobusch	spa
29634	Tobusch Fishhook Cactus	eng
29634	Sclerocactus brevihamatus ssp. tobuschii	fra
30824	Kara Tau Argali	eng
30824	Muflón Karatau	spa
30824	Argali de Karatau	fra
30824	Karatau argali	eng
32735	Cuban Hook-billed Kite	eng
32735	Milan de Wilson	fra
32735	Milan de Cuba	fra
32735	Busard de Wilson	fra
32735	Busardo de Wilson	spa
32735	Gavilán caguarero	spa
32743	Ounce	eng
32743	Irbis	fra
32743	Léopard des neiges	fra
32743	Once	fra
32743	Panthère des neiges	fra
32743	Leopardo nival	spa
32743	Snow Leopard	eng
32743	Leopardo de las nieves	spa
32743	Pantera de la nieves	spa
33077	Javan Slow Loris	eng
33589	Cyprian Wild Sheep	eng
33589	Mouflon d’Anatolie	fra
33589	Mouflon de Chypre	fra
33589	Muflón de Chipre	spa
33589	Muflón anatoliano	spa
33589	Cyprus Mouflon	eng
33589	Anatolian sheep	eng
34009	Dauphin à bosse de l'Indo-Pacifique	fra
34009	Chinese White Dolphin	eng
34009	Bufeo asiático	spa
34009	Indian Ocean humpback dolphin	eng
34009	Delfín blanco de China	spa
34009	Indo-pacific Humpbacked Dolphin	eng
34430	Muntjac gigante	spa
34430	Giant Muntjac	eng
34430	Large-antlered Muntjac	eng
34430	Muntjac géant	fra
34573	Arowana	eng
34573	Golden Dragon Fish	eng
34573	Golden Arowana	eng
34573	Dragonfish	eng
34573	Asian Arowana	eng
34573	Malayan Bonytongue	eng
34573	Asian Bonytongue	eng
34573	Kelesa	eng
34573	Scléropage d'Asie	fra
34573	Pez lengüihueso malayo	spa
35601	Panthère nébuleuse de Bornéo	fra
35601	Clouded Leopard	eng
35601	Sunda clouded leopard	eng
35601	Panthère nébuleuse	fra
35601	Panthère longibande	fra
35601	Pantera longibanda	spa
35601	Pantera nebulosa	spa
36055	Gibón hulock	spa
36055	Hoolock Gibbon	eng
36055	Eastern Hoolock Gibbon	eng
36055	Hoolock	fra
36868	Gibón hulock	spa
36868	Hoolock	fra
36868	Western Hoolock Gibbon	eng
36868	Hoolock Gibbon	eng
37069	Elefante de bosque	spa
37069	Elefante africano	spa
37069	African forest elephant	eng
37069	African Elephant	eng
37069	Eléphant de forêt	fra
37069	Eléphant d'Afrique	fra
37069	Eléphant africain	fra
37340	Small-clawed Otter	eng
37340	Nutria cenicienta	spa
37340	Oriental Small-clawed Otter	eng
37340	Loutre cendrée	fra
37340	Nutria inerme asiatica	spa
44177	Vinta Basin Hookless Cactus	eng
44177	Cacto anzuelo de púa corta	spa
44177	Sclerocactus brevispinus	fra
44177	Pariette cactus	eng
44303	Dry-growing mexipedium	eng
45512	Manambe palm	eng
45512	Butterfly Palm	eng
45512	Dypsis decipiens	fra
45512	Palmera mariposa	spa
46037	New Mexico fishhook cactus	eng
46037	Sclerocactus cloverae	fra
46037	Cacto anzuelo de Nuevo México	spa
50438	Cacto sin anzuelo de las montañas Uinta	spa
50438	Uinta basin hookless cactus	eng
50438	Scleraocactus wetlandicus	fra
50438	Vinta Basin Hookless Cactus	eng
54740	Frontier Forest Toad	eng
54741	Smooth Forest Toad	eng
54744	Poynton's Forest Toad	eng
54745	Pseudo Forest Toad	eng
54747	Vestergaard's Forest Toad	eng
62721	Propithèque couronné	fra
62721	Crowned sifaka	eng
65736	Virgin Island tree boa	eng
65736	Boa de la isla de Mona	spa
65736	Boa de l'île Mona	fra
65736	Mona Island Boa	eng
65736	Virgin Islands Tree Boa	eng
65736	Boa de Mona	fra
65739	Jamaican Boa	eng
65739	Boa de Jamaica	spa
65739	Boa de la Jamaïque	fra
65739	Boa de Jamaïque	fra
65766	Tortue-boîte à front jaune	fra
65766	Tortuga de caja de Bourret	spa
65766	Indochinese Box Turtle	eng
65766	Bourret’s Box Turtle	eng
65766	Tortue-boîte de Bourret	fra
65767	Tortuga de caja del sur de Vietnam	spa
65767	Southern Viet Nam Box Turtle	eng
65767	Indochinese Box Turtle	eng
65767	Tortue-boîte du Sud du Viêt Nam	fra
65822	Siberian Crane	eng
65822	Grue de Sibérie	fra
65822	Grulla siberiana blanca	spa
65822	Grulla siberiana	spa
65822	Grue blanche asiatique	fra
65822	Leucogéranne	fra
65822	Grue leucogérane	fra
65822	Grulla blanca asiática	spa
65822	Grue blanche d'Asie	fra
65822	Snow Crane	eng
65822	Siberian White Crane	eng
65824	Grulla cuelliblanca	spa
65824	Grue à cou blanc	fra
65824	White-necked Crane	eng
65824	White-naped Crane	eng
65832	Râle sylvestre	fra
65832	Râle de l'île Lord Howe	fra
65832	Râle de l'île de Lord Howe	fra
65832	Lord Howe Island Rail	eng
65832	Lord Howe Island Woodhen	eng
65832	Lord Howe Rail	eng
65832	Rascón de la isla de Lord Howe	spa
65832	Rascón de la Lord Howe	spa
65863	Golden-shouldered Parrot	eng
65863	Perruche à épaules dorées	fra
65863	Cacatúa de alas doradas	spa
65863	Loro hombroamarillo	spa
65863	Perico aligualdo	spa
65863	Perico de alas amarillas	spa
65863	Periquito de espalda dorada	spa
65863	Perruche aux ailes d'or	fra
65863	Perruche à ailes d'or	fra
65864	Perruche à capuchon	fra
65864	Perico capirotado	spa
65864	Perruche à capuchon noir	fra
65864	Periquito encapuchado	spa
65864	Hooded Parrot	eng
65865	Paradise Parrot	eng
65865	Beautiful Parakeet	eng
65865	Perruche de paradis	fra
65865	Perruche magnifique	fra
65865	Loro del paraíso	spa
65865	Perico del paraíso	spa
65865	Cacatúa del paraíso	spa
66401	Geco enano de Williams	spa
66401	Williams' Dwarf Gecko	eng
66401	Turquoise dwarf gecko	eng
66401	Gecko nain turquoise	fra
67921	Delfin jorobado de australia	spa
67921	Dauphin a bosse de l'australie	fra
67921	Australian humpback dolphin	eng
67925	Lavasoa Dwarf Lemur	eng
67925	Cheirogale du Lavasoa	fra
67926	Gerp's mouse lemur	eng
67927	Marohita mouse lemur	eng
67928	Anosy Mouse Lemur	eng
67963	Cacto anzuelo de Blaine	spa
67963	Blaine's fishhook cactus	eng
67963	Sclerocactus blainei	fra
68002	Rana gigante del lago Titicaca	spa
68002	Rana del lago titicaca	spa
68002	Grenouille géante du lac Titicaca	fra
68002	White Water Frog	eng
68002	Lake Titicaca frog	eng
68002	Crawford's Water Frog	eng
68002	Rana gigante del Titicaca	spa
68002	Titicaca water frog	eng
68009	Gecko psychédélique	fra
68009	Psychedelic rock gecko	eng
68009	Geco psicodélico	spa
68076	Campbell's alligator lizard	eng
68149	Frost's Arboreal Alligator Lizard	eng
68243	Anzuetoi arboreal alligator lizard	eng
68342	Marsouin sans nageoires	fra
68342	Marsouin aptère	fra
68342	Narrow-ridged finless porpoise	eng
68342	Finless Porpoise	eng
68342	Finless Black Porpoise	eng
68342	Black Finless Porpoise	eng
68342	Marsopa lisa	spa
68342	Marsopa negra	spa
68346	Ateles de Panamá	spa
68346	Panama Spider Monkey	eng
68346	Red Spider Monkey	eng
68346	Atèle du Panama	fra
68346	Mono araña maninegro	spa
68346	Mono araña de Panamá	spa
68346	Atèle de Geoffroy du Panama	fra
68346	Singe-araignée de Geoffroy	fra
68352	Black Uacari	eng
68352	Black-headed Uacari	eng
68352	Ouakari à tête noire	fra
68363	Tortue géante des Galapagos	fra
68363	Tortuga gigante de floreana	spa
68363	Charles island giant tortoise	eng
68363	Tortuga de las Galápagos	spa
68363	Tortue éléphantine	fra
68363	Tortuga gigante de las Galápagos	spa
68363	Floreana giant tortoise	eng
68363	Galapagos Giant Tortoise	eng
68389	Chigua	spa
68407	Spinetail Mobula	eng
68407	Manta	spa
68407	Spinetail devilray	eng
68407	Manta de espina	spa
68407	Giant devil ray	eng
68407	Japanese devilray	eng
68407	Mante	fra
68407	Mante aguillat	fra
68407	Mante de aguijón	spa
68407	Devilray	eng
68407	Spinetail Devil Ray	eng
68409	Bentfin devil ray	eng
68409	Lesser Devil Ray	eng
68409	Thurton's devil ray	eng
68409	Chupasangre	spa
68409	Smoothtail Mobula	eng
68409	Mante Vampire	fra
68409	Manta Raya	spa
68409	Manta Diablo	spa
68409	Diablo Manta	spa
68409	Diablo Chupasangre	spa
68409	Smoothtail Devil Ray	eng
68409	Cubana de lomo azul	spa
68409	Chupa Sangre	spa
68410	Devil Ray	eng
68410	Box ray	eng
68410	Mante chilienne	fra
68410	Spiny Mobula	eng
68410	Sicklefin Devil Ray	eng
68410	Greater Guinean Mobula	eng
68410	Raya cornuda	spa
68410	Manta cornuda	spa
68410	Manta Cornuada	spa
68410	Vaquetilla	spa
68410	Chilean Devil Ray	eng
68410	Manta raya	spa
68410	Diabolo Gigante De Guinea	spa
68412	Petit Diable	fra
68412	Shorthorned Pygmy Devil Ray	eng
68412	Shortfin devil ray	eng
68412	Lesser devilray	eng
68412	Kuhl's Devil Ray	eng
